t	1e9*scaling*thickness	stress_comp*1e-6	stress_comp*scaling*thickness	0.5*stress_tensile*1e-6	stress_tensile*scaling*thickness	area	coverage	stress-thickness	stress
45.666386	45.523980	-69.445468	-3.161434	2.546279	0.231834	640000.042152	0.994518	-2.929601	-10.862652
45.693398	45.577711	-69.443792	-3.165089	2.544359	0.231932	640000.042152	0.994576	-2.933157	-10.863017
45.696438	45.583758	-69.443612	-3.165501	2.544144	0.231943	640000.042152	0.994582	-2.933557	-10.863060
45.781425	45.752846	-69.438418	-3.177005	2.538128	0.232253	640000.042152	0.994760	-2.944752	-10.864214
45.783108	45.756191	-69.438300	-3.177232	2.538011	0.232259	640000.042152	0.994764	-2.944973	-10.864234
45.859009	45.907224	-69.433765	-3.187511	2.532711	0.232539	640000.042152	0.994919	-2.954972	-10.865257
45.915924	46.020488	-69.430414	-3.195222	2.528783	0.232752	640000.042152	0.995033	-2.962470	-10.866018
45.924458	46.037466	-69.429905	-3.196377	2.528199	0.232784	640000.042152	0.995050	-2.963593	-10.866129
45.928432	46.045379	-69.429658	-3.196915	2.527928	0.232799	640000.042152	0.995058	-2.964116	-10.866179
45.986332	46.160619	-69.426274	-3.204760	2.532443	0.233798	640000.042152	0.995173	-2.970962	-10.864083
46.050308	46.287968	-69.422610	-3.213432	2.527978	0.234030	640000.042152	0.995297	-2.979402	-10.864972
46.134617	46.455819	-69.417846	-3.224863	2.522161	0.234338	640000.042152	0.995456	-2.990525	-10.866132
46.158813	46.503997	-69.416473	-3.228143	2.520514	0.234428	640000.042152	0.995502	-2.993715	-10.866456
46.212536	46.610967	-69.413509	-3.235431	2.521917	0.235098	640000.042152	0.995601	-3.000333	-10.865482
46.270927	46.727249	-69.410325	-3.243354	2.517958	0.235314	640000.042152	0.995707	-3.008039	-10.866281
46.309441	46.803950	-69.408266	-3.248581	2.515367	0.235458	640000.042152	0.995775	-3.013123	-10.866808
46.360035	46.904717	-69.405546	-3.255448	2.517786	0.236192	640000.042152	0.995865	-3.019255	-10.865533
46.367775	46.920136	-69.405137	-3.256498	2.517272	0.236221	640000.042152	0.995878	-3.020277	-10.865637
46.449799	47.083529	-69.400818	-3.267635	2.516087	0.236933	640000.042152	0.996020	-3.030703	-10.865308
46.458851	47.101559	-69.400363	-3.268865	2.515484	0.236966	640000.042152	0.996035	-3.031899	-10.865435
46.459770	47.103385	-69.360938	-3.267135	2.517490	0.237165	640000.042152	0.995219	-3.029970	-10.858103
46.493172	47.169924	-69.398590	-3.273526	2.513200	0.237095	640000.042152	0.996092	-3.036431	-10.865907
46.545273	47.273730	-69.395876	-3.280602	2.509748	0.237290	640000.042152	0.996180	-3.043312	-10.866614
46.624176	47.430951	-69.391847	-3.291321	2.504556	0.237587	640000.042152	0.996309	-3.053734	-10.867687
46.669632	47.521536	-69.389557	-3.297498	2.501594	0.237759	640000.042152	0.996383	-3.059739	-10.868300
46.697666	47.577406	-69.388178	-3.301310	2.506535	0.238509	640000.042152	0.996427	-3.062801	-10.866399
46.719009	47.619753	-69.468932	-3.308093	2.499499	0.238051	640000.042152	0.992058	-3.070042	-10.882406
46.793690	47.768608	-69.383448	-3.314351	2.506696	0.239483	640000.042152	0.996578	-3.074868	-10.865547
46.795944	47.773105	-69.383339	-3.314658	2.506552	0.239492	640000.042152	0.996582	-3.075166	-10.865577
46.826061	47.833135	-69.381877	-3.318753	2.504631	0.239609	640000.042152	0.996628	-3.079144	-10.865978
46.897087	47.974721	-69.378484	-3.328413	2.508743	0.240713	640000.042152	0.996737	-3.087701	-10.864017
46.914253	48.008944	-69.377667	-3.330749	2.512519	0.241247	640000.042152	0.996763	-3.089502	-10.862605
46.919758	48.019921	-69.377390	-3.331497	2.512165	0.241268	640000.042152	0.996772	-3.090229	-10.862678
46.955914	48.092004	-69.375742	-3.336418	2.509836	0.241406	640000.042152	0.996825	-3.095012	-10.863186
46.968094	48.116286	-69.375141	-3.338074	2.509056	0.241453	640000.042152	0.996843	-3.096621	-10.863347
47.020489	48.220751	-69.372723	-3.345205	2.505702	0.241654	640000.042152	0.996921	-3.103551	-10.864072
47.083023	48.345444	-69.369869	-3.353717	2.505966	0.242304	640000.042152	0.997011	-3.111413	-10.863501
47.170029	48.518959	-69.365942	-3.365563	2.500462	0.242640	640000.042152	0.997135	-3.122924	-10.864696
47.175240	48.529352	-69.365712	-3.366273	2.500135	0.242660	640000.042152	0.997142	-3.123613	-10.864768
47.247189	48.672849	-69.362569	-3.376074	2.495626	0.242938	640000.042152	0.997242	-3.133135	-10.865759
47.324165	48.826398	-69.359240	-3.386562	2.490837	0.243237	640000.042152	0.997346	-3.143325	-10.866814
47.377274	48.932342	-69.356962	-3.393799	2.487556	0.243444	640000.042152	0.997417	-3.150355	-10.867537
47.424500	49.026554	-69.354996	-3.400236	2.484653	0.243628	640000.042152	0.997479	-3.156608	-10.868185
47.501579	49.180339	-69.351816	-3.410746	2.490473	0.244965	640000.042152	0.997578	-3.165781	-10.865684
47.503159	49.183488	-69.351738	-3.410960	2.490377	0.244971	640000.042152	0.997580	-3.165990	-10.865703
47.520622	49.218330	-69.351001	-3.413340	2.489316	0.245040	640000.042152	0.997603	-3.168300	-10.865937
47.581150	49.339104	-69.348575	-3.421597	2.491381	0.245845	640000.042152	0.997679	-3.175752	-10.864830
47.651798	49.480086	-69.345729	-3.431233	2.491618	0.246571	640000.042152	0.997767	-3.184662	-10.864270
47.658207	49.492874	-69.345487	-3.432107	2.491233	0.246597	640000.042152	0.997774	-3.185511	-10.864359
47.720844	49.617883	-69.343050	-3.440655	2.487477	0.246847	640000.042152	0.997849	-3.193809	-10.865216
47.766132	49.708273	-69.341296	-3.446836	2.484776	0.247028	640000.042152	0.997903	-3.199808	-10.865832
47.852425	49.880515	-69.338008	-3.458616	2.479648	0.247372	640000.042152	0.998004	-3.211243	-10.867008
47.911209	49.997853	-69.335815	-3.466642	2.483329	0.248322	640000.042152	0.998072	-3.218320	-10.865395
47.915585	50.006586	-69.335689	-3.467241	2.483071	0.248340	640000.042152	0.998076	-3.218901	-10.865461
47.986626	50.148408	-69.333027	-3.476941	2.478901	0.248626	640000.042152	0.998156	-3.228315	-10.866419
48.015869	50.206788	-69.331957	-3.480935	2.477194	0.248744	640000.042152	0.998189	-3.232191	-10.866815
48.063225	50.301333	-69.330249	-3.487404	2.474435	0.248935	640000.042152	0.998241	-3.238469	-10.867458
48.078297	50.331425	-69.329704	-3.489463	2.473560	0.248996	640000.042152	0.998258	-3.240467	-10.867661
48.093384	50.361549	-69.329152	-3.491523	2.472687	0.249057	640000.042152	0.998274	-3.242467	-10.867863
48.120598	50.415884	-69.328178	-3.495241	2.471111	0.249166	640000.042152	0.998304	-3.246075	-10.868230
48.145199	50.465007	-69.327316	-3.498604	2.469690	0.249266	640000.042152	0.998330	-3.249338	-10.868565
48.153732	50.482051	-69.326997	-3.499769	2.469198	0.249300	640000.042152	0.998340	-3.250469	-10.868677
48.222820	50.620005	-69.324562	-3.509210	2.468487	0.249910	640000.042152	0.998413	-3.259300	-10.868506
48.298225	50.769790	-69.442645	-3.525589	2.471320	0.250937	640000.042152	0.993219	-3.274652	-10.887482
48.306694	50.786698	-69.321629	-3.520617	2.463528	0.250229	640000.042152	0.998501	-3.270388	-10.869685
48.371563	50.916250	-69.319404	-3.529484	2.459734	0.250481	640000.042152	0.998567	-3.279003	-10.870590
48.423687	51.020358	-69.317630	-3.536610	2.456712	0.250685	640000.042152	0.998620	-3.285926	-10.871311
48.453880	51.080659	-69.316623	-3.540739	2.454973	0.250803	640000.042152	0.998650	-3.289936	-10.871728
48.528851	51.230410	-69.314126	-3.550991	2.450670	0.251098	640000.042152	0.998724	-3.299893	-10.872759
48.562851	51.298323	-69.313019	-3.555642	2.448736	0.251232	640000.042152	0.998757	-3.304410	-10.873225
48.627945	51.428358	-69.310878	-3.564545	2.445047	0.251489	640000.042152	0.998821	-3.313055	-10.874109
48.699081	51.570472	-69.308588	-3.574277	2.441044	0.251772	640000.042152	0.998889	-3.322505	-10.875074
48.703457	51.579210	-69.308440	-3.574875	2.440799	0.251789	640000.042152	0.998893	-3.323086	-10.875132
48.765926	51.704013	-69.306445	-3.583421	2.437311	0.252038	640000.042152	0.998952	-3.331384	-10.875973
48.845512	51.863030	-69.303959	-3.594313	2.432895	0.252355	640000.042152	0.999026	-3.341959	-10.877044
48.860207	51.892388	-69.303513	-3.596325	2.437153	0.252939	640000.042152	0.999039	-3.343385	-10.875531
48.874313	51.920575	-69.303079	-3.598256	2.436375	0.252996	640000.042152	0.999051	-3.345260	-10.875720
48.878239	51.928422	-69.302934	-3.598792	2.436160	0.253012	640000.042152	0.999056	-3.345780	-10.875769
48.894878	51.961675	-69.302434	-3.601071	2.435243	0.253079	640000.042152	0.999071	-3.347992	-10.875994
48.898235	51.968380	-69.302331	-3.601530	2.435060	0.253092	640000.042152	0.999074	-3.348438	-10.876038
48.958485	52.088777	-69.300498	-3.609778	2.431752	0.253334	640000.042152	0.999128	-3.356444	-10.876846
49.039707	52.251094	-69.298048	-3.620899	2.427319	0.253660	640000.042152	0.999200	-3.367239	-10.877929
49.085236	52.342082	-69.296692	-3.627133	2.424850	0.253843	640000.042152	0.999241	-3.373290	-10.878533
49.148415	52.468354	-69.294837	-3.635786	2.421440	0.254098	640000.042152	0.999295	-3.381688	-10.879371
49.190552	52.552571	-69.293656	-3.641560	2.419178	0.254268	640000.042152	0.999331	-3.387292	-10.879935
49.238770	52.648947	-69.292335	-3.648168	2.416598	0.254463	640000.042152	0.999370	-3.393706	-10.880584
49.314507	52.800332	-69.290291	-3.658550	2.412564	0.254768	640000.042152	0.999432	-3.403782	-10.881600
49.388496	52.948236	-69.288358	-3.668696	2.408646	0.255067	640000.042152	0.999490	-3.413629	-10.882597
49.472126	53.115422	-69.286239	-3.680168	2.409593	0.255973	640000.042152	0.999555	-3.424195	-10.881920
49.492676	53.156507	-69.285737	-3.682988	2.408516	0.256057	640000.042152	0.999569	-3.426931	-10.882198
49.534863	53.240845	-69.284707	-3.688776	2.406311	0.256228	640000.042152	0.999601	-3.432548	-10.882769
49.584175	53.339434	-69.283520	-3.695544	2.403742	0.256428	640000.042152	0.999637	-3.439115	-10.883436
49.604347	53.379764	-69.283041	-3.698312	2.402695	0.256511	640000.042152	0.999652	-3.441802	-10.883708
49.649796	53.470626	-69.281985	-3.704551	2.400339	0.256695	640000.042152	0.999684	-3.447856	-10.884326
49.695694	53.562394	-69.280937	-3.710853	2.397968	0.256882	640000.042152	0.999716	-3.453971	-10.884949
49.740028	53.651038	-69.279955	-3.716941	2.395685	0.257062	640000.042152	0.999746	-3.459879	-10.885554
49.765480	53.701932	-69.279382	-3.720437	2.400263	0.257798	640000.042152	0.999764	-3.462639	-10.883912
49.831566	53.834075	-69.277938	-3.729514	2.396879	0.258068	640000.042152	0.999808	-3.471446	-10.884810
49.911819	53.994556	-69.276220	-3.740539	2.392789	0.258395	640000.042152	0.999861	-3.482144	-10.885901
49.945919	54.062745	-69.275514	-3.745224	2.391060	0.258535	640000.042152	0.999883	-3.486690	-10.886366
50.028023	54.226938	-69.273811	-3.756507	2.395221	0.259771	640000.042152	0.999935	-3.496736	-10.884674
50.049824	54.270538	-69.273360	-3.759503	2.394029	0.259850	640000.042152	0.999949	-3.499652	-10.885000
50.057678	54.286249	-69.273204	-3.760582	2.393602	0.259879	640000.042152	0.999954	-3.500703	-10.885118
50.117401	54.405695	-69.272034	-3.768793	2.390362	0.260099	640000.042152	0.999990	-3.508695	-10.886014
50.169621	54.510135	-69.270995	-3.775971	2.387583	0.260295	640000.042152	1.000022	-3.515676	-10.886777
50.217575	54.606048	-69.270062	-3.782564	2.385068	0.260478	640000.042152	1.000051	-3.522086	-10.887469
50.269913	54.710734	-69.269084	-3.789762	2.382353	0.260681	640000.042152	1.000081	-3.529082	-10.888220
50.275303	54.721509	-69.268965	-3.790502	2.382076	0.260702	640000.042152	1.000085	-3.529801	-10.888293
50.286278	54.743463	-69.268766	-3.792012	2.387741	0.261426	640000.042152	1.000091	-3.530586	-10.886347
50.357712	54.886351	-69.267461	-3.801838	2.383987	0.261697	640000.042152	1.000131	-3.540142	-10.887394
50.423721	55.018389	-69.266270	-3.810919	2.380551	0.261948	640000.042152	1.000168	-3.548970	-10.888353
50.439896	55.050741	-69.265968	-3.813143	2.379717	0.262010	640000.042152	1.000177	-3.551133	-10.888584
50.456875	55.084707	-69.265676	-3.815479	2.378842	0.262076	640000.042152	1.000186	-3.553404	-10.888830
50.469135	55.109231	-69.265453	-3.817166	2.378213	0.262123	640000.042152	1.000193	-3.555043	-10.889005
50.532894	55.236776	-69.264357	-3.825940	2.380800	0.263015	640000.042152	1.000227	-3.562924	-10.887946
50.562061	55.295126	-69.263862	-3.829954	2.379306	0.263128	640000.042152	1.000242	-3.566826	-10.888367
50.613194	55.397418	-69.263017	-3.836992	2.376697	0.263326	640000.042152	1.000268	-3.573667	-10.889105
50.678535	55.528142	-69.261949	-3.845987	2.378643	0.264163	640000.042152	1.000301	-3.581824	-10.888268
50.695484	55.562048	-69.261668	-3.848320	2.377790	0.264230	640000.042152	1.000309	-3.584090	-10.888509
50.746613	55.664340	-69.260855	-3.855360	2.375219	0.264430	640000.042152	1.000334	-3.590930	-10.889239
50.756527	55.684176	-69.260710	-3.856726	2.374723	0.264469	640000.042152	1.000339	-3.592257	-10.889382
50.803326	55.777810	-69.259980	-3.863170	2.372386	0.264653	640000.042152	1.000361	-3.598517	-10.890048
50.865429	55.902065	-69.259045	-3.871724	2.369299	0.264897	640000.042152	1.000390	-3.606826	-10.890932
50.876740	55.924698	-69.258886	-3.873282	2.368740	0.264942	640000.042152	1.000395	-3.608340	-10.891094
50.916462	56.004181	-69.258299	-3.878754	2.373463	0.265848	640000.042152	1.000413	-3.612907	-10.889401
50.955643	56.082577	-69.257736	-3.884152	2.371519	0.266002	640000.042152	1.000430	-3.618151	-10.889962
50.964207	56.099716	-69.257603	-3.885332	2.371095	0.266036	640000.042152	1.000434	-3.619296	-10.890083
50.985615	56.142547	-69.257302	-3.888281	2.370038	0.266120	640000.042152	1.000443	-3.622161	-10.890388
51.015270	56.201887	-69.256891	-3.892368	2.368577	0.266237	640000.042152	1.000456	-3.626131	-10.890812
51.088699	56.348816	-69.255884	-3.902487	2.364970	0.266526	640000.042152	1.000487	-3.635961	-10.891860
51.100891	56.373214	-69.255725	-3.904168	2.364375	0.266575	640000.042152	1.000492	-3.637593	-10.892034
51.150116	56.471713	-69.255073	-3.910953	2.361978	0.266770	640000.042152	1.000512	-3.644183	-10.892733
51.213158	56.597864	-69.254246	-3.919642	2.358922	0.267020	640000.042152	1.000537	-3.652622	-10.893625
51.226597	56.624758	-69.254094	-3.921496	2.358275	0.267073	640000.042152	1.000542	-3.654423	-10.893818
51.279366	56.730355	-69.253417	-3.928771	2.355735	0.267283	640000.042152	1.000563	-3.661487	-10.894561
51.295578	56.762802	-69.253232	-3.931007	2.354958	0.267348	640000.042152	1.000568	-3.663659	-10.894792
51.317467	56.806603	-69.252939	-3.934024	2.353912	0.267436	640000.042152	1.000577	-3.666589	-10.895096
51.369709	56.911148	-69.252316	-3.941229	2.351419	0.267644	640000.042152	1.000596	-3.673585	-10.895833
51.451862	57.075558	-69.251361	-3.952560	2.353689	0.268676	640000.042152	1.000626	-3.683884	-10.894905
51.489613	57.151107	-69.250956	-3.957769	2.351911	0.268829	640000.042152	1.000639	-3.688940	-10.895437
51.545078	57.262112	-69.250382	-3.965423	2.349308	0.269053	640000.042152	1.000656	-3.696370	-10.896219
51.592442	57.356903	-69.249937	-3.971962	2.347095	0.269244	640000.042152	1.000671	-3.702718	-10.896891
51.676014	57.524165	-69.249193	-3.983502	2.343206	0.269582	640000.042152	1.000694	-3.713920	-10.898078
51.711445	57.595076	-69.248889	-3.988395	2.341568	0.269726	640000.042152	1.000704	-3.718669	-10.898580
51.729576	57.631366	-69.248730	-3.990899	2.340732	0.269799	640000.042152	1.000709	-3.721100	-10.898835
51.792858	57.758026	-69.248253	-3.999642	2.337818	0.270056	640000.042152	1.000725	-3.729587	-10.899738
51.832127	57.836619	-69.247947	-4.005067	2.336020	0.270215	640000.042152	1.000735	-3.734852	-10.900294
51.875225	57.922883	-69.247642	-4.011023	2.334051	0.270390	640000.042152	1.000745	-3.740633	-10.900907
51.908100	57.988678	-69.247409	-4.015566	2.332553	0.270523	640000.042152	1.000752	-3.745042	-10.901373
51.989479	58.151563	-69.246872	-4.026814	2.328858	0.270853	640000.042152	1.000770	-3.755960	-10.902530
52.015781	58.204203	-69.246714	-4.030450	2.327670	0.270960	640000.042152	1.000776	-3.759489	-10.902905
52.095459	58.363687	-69.246232	-4.041465	2.324080	0.271284	640000.042152	1.000792	-3.770182	-10.904035
52.113987	58.400773	-69.246116	-4.044027	2.323250	0.271359	640000.042152	1.000796	-3.772668	-10.904296
52.201778	58.576501	-69.245634	-4.056167	2.319322	0.271716	640000.042152	1.000812	-3.784451	-10.905540
52.283375	58.739824	-69.245189	-4.067450	2.320730	0.272638	640000.042152	1.000827	-3.794812	-10.904990
52.303432	58.779968	-69.245096	-4.070225	2.319842	0.272720	640000.042152	1.000831	-3.797504	-10.905274
52.373451	58.920124	-69.244735	-4.079908	2.316750	0.273006	640000.042152	1.000843	-3.806902	-10.906257
52.386730	58.946706	-69.244673	-4.081745	2.316166	0.273061	640000.042152	1.000845	-3.808685	-10.906444
52.442749	59.058843	-69.244400	-4.089494	2.313705	0.273290	640000.042152	1.000855	-3.816205	-10.907228
52.471699	59.116790	-69.244266	-4.093499	2.312438	0.273408	640000.042152	1.000860	-3.820091	-10.907634
52.535538	59.244577	-69.243975	-4.102330	2.314556	0.274250	640000.042152	1.000870	-3.828080	-10.906870
52.558689	59.290918	-69.243879	-4.105533	2.313549	0.274345	640000.042152	1.000873	-3.831188	-10.907193
52.636692	59.447062	-69.243597	-4.116328	2.310162	0.274665	640000.042152	1.000884	-3.841664	-10.908289
52.666759	59.507248	-69.243506	-4.120491	2.308862	0.274788	640000.042152	1.000887	-3.845703	-10.908713
52.688694	59.551155	-69.243430	-4.123526	2.307915	0.274878	640000.042152	1.000890	-3.848648	-10.909020
52.696804	59.567394	-69.243405	-4.124649	2.307565	0.274911	640000.042152	1.000891	-3.849738	-10.909133
52.762531	59.698968	-69.243209	-4.133748	2.304735	0.275181	640000.042152	1.000898	-3.858568	-10.910056
52.784592	59.743127	-69.243145	-4.136802	2.308294	0.275809	640000.042152	1.000900	-3.860993	-10.908843
52.836037	59.846108	-69.243010	-4.143925	2.306090	0.276021	640000.042152	1.000906	-3.867904	-10.909565
52.856651	59.887374	-69.242956	-4.146779	2.305209	0.276106	640000.042152	1.000908	-3.870673	-10.909853
52.922535	60.019260	-69.242803	-4.155902	2.302398	0.276376	640000.042152	1.000914	-3.879525	-10.910776
52.992294	60.158909	-69.242655	-4.165563	2.299433	0.276663	640000.042152	1.000919	-3.888900	-10.911752
53.050114	60.274658	-69.242537	-4.173570	2.296987	0.276900	640000.042152	1.000924	-3.896670	-10.912558
53.112495	60.399542	-69.242415	-4.182210	2.294356	0.277156	640000.042152	1.000929	-3.905054	-10.913426
53.148586	60.471791	-69.242348	-4.187209	2.292840	0.277304	640000.042152	1.000931	-3.909904	-10.913926
53.149952	60.474522	-69.242349	-4.187398	2.292782	0.277310	640000.042152	1.000931	-3.910088	-10.913946
53.157642	60.489916	-69.242333	-4.188463	2.292460	0.277341	640000.042152	1.000932	-3.911121	-10.914052
53.234962	60.644702	-69.242205	-4.199173	2.289221	0.277658	640000.042152	1.000937	-3.921515	-10.915124
53.282646	60.740157	-69.242135	-4.205778	2.287232	0.277854	640000.042152	1.000939	-3.927924	-10.915783
53.326820	60.828590	-69.242070	-4.211897	2.285396	0.278035	640000.042152	1.000942	-3.933863	-10.916392
53.375381	60.925800	-69.242004	-4.218625	2.283382	0.278234	640000.042152	1.000944	-3.940391	-10.917061
53.444473	61.064116	-69.241920	-4.228197	2.280525	0.278517	640000.042152	1.000948	-3.949680	-10.918011
53.504597	61.184478	-69.241850	-4.236526	2.278049	0.278763	640000.042152	1.000950	-3.957764	-10.918835
53.530041	61.235417	-69.241826	-4.240052	2.277005	0.278867	640000.042152	1.000951	-3.961185	-10.919184
53.545235	61.265837	-69.241810	-4.242157	2.276382	0.278929	640000.042152	1.000952	-3.963229	-10.919391
53.585358	61.346160	-69.241772	-4.247717	2.274739	0.279093	640000.042152	1.000953	-3.968624	-10.919940
53.651047	61.477660	-69.241717	-4.256819	2.272057	0.279361	640000.042152	1.000956	-3.977457	-10.920836
53.713787	61.603263	-69.241670	-4.265513	2.269505	0.279618	640000.042152	1.000957	-3.985895	-10.921690
53.747608	61.670970	-69.241646	-4.270199	2.268133	0.279756	640000.042152	1.000958	-3.990443	-10.922148
53.775063	61.725934	-69.241628	-4.274004	2.267023	0.279868	640000.042152	1.000959	-3.994136	-10.922520
53.797916	61.771687	-69.241619	-4.277172	2.266099	0.279962	640000.042152	1.000959	-3.997210	-10.922831
53.812077	61.800034	-69.241611	-4.279134	2.265528	0.280019	640000.042152	1.000960	-3.999115	-10.923022
53.874317	61.924632	-69.241585	-4.287760	2.263019	0.280273	640000.042152	1.000961	-4.007486	-10.923865
53.895538	61.967110	-69.241572	-4.290700	2.262168	0.280360	640000.042152	1.000961	-4.010340	-10.924150
53.916344	62.008758	-69.241565	-4.293583	2.261333	0.280445	640000.042152	1.000962	-4.013139	-10.924431
53.994946	62.166114	-69.241541	-4.304478	2.258186	0.280765	640000.042152	1.000962	-4.023712	-10.925489
54.071960	62.320296	-69.241527	-4.315153	2.255116	0.281079	640000.042152	1.000963	-4.034073	-10.926523
54.113144	62.402743	-69.241526	-4.320861	2.253481	0.281247	640000.042152	1.000963	-4.039614	-10.927075
54.117599	62.411662	-69.241526	-4.321479	2.253305	0.281265	640000.042152	1.000963	-4.040214	-10.927134
54.201183	62.578989	-69.241529	-4.333065	2.249997	0.281605	640000.042152	1.000963	-4.051460	-10.928252
54.282570	62.741914	-69.241529	-4.344346	2.246792	0.281936	640000.042152	1.000963	-4.062410	-10.929333
57.419666	69.016105	-69.241529	-4.778781	2.135391	0.294753	640616.364639	1.000963	-4.484028	-10.966942
60.556763	75.290296	-69.241529	-5.213215	2.048116	0.308407	640616.364639	1.000963	-4.904809	-10.996406
63.693859	81.564487	-69.241529	-5.647650	1.974792	0.322146	640616.364639	1.000963	-5.325504	-11.021160
66.830956	87.838683	-69.241529	-6.082085	1.911687	0.335840	640616.364639	1.000963	-5.746244	-11.042464
69.968048	94.112879	-69.241529	-6.516520	1.856631	0.349466	640616.364639	1.000963	-6.167054	-11.061050
73.105141	100.387075	-69.241529	-6.950955	1.808152	0.363030	640616.364639	1.000963	-6.587924	-11.077417
76.242233	106.661271	-69.241529	-7.385389	1.765137	0.376544	640616.364639	1.000963	-7.008846	-11.091938
79.379326	112.935467	-69.241529	-7.819824	1.726719	0.390016	640616.364639	1.000963	-7.429809	-11.104908
82.516418	119.209663	-69.241529	-8.254259	1.692205	0.403454	640616.364639	1.000963	-7.850805	-11.116560
85.653511	125.483859	-69.241529	-8.688694	1.661044	0.416868	640616.364639	1.000963	-8.271826	-11.127080
88.790604	131.758054	-69.241529	-9.123129	1.632818	0.430274	640616.364639	1.000963	-8.692855	-11.136609
91.927696	138.032250	-69.241529	-9.557564	1.607176	0.443684	640616.364639	1.000963	-9.113880	-11.145265
95.064789	144.306446	-69.241529	-9.991999	1.583794	0.457103	640616.364639	1.000963	-9.534896	-11.153159
98.201881	150.580642	-69.241529	-10.426434	1.562399	0.470534	640616.364639	1.000963	-9.955900	-11.160382
101.338974	156.854838	-69.241529	-10.860869	1.542760	0.483979	640616.364639	1.000963	-10.376890	-11.167012
104.476067	163.129034	-69.241529	-11.295304	1.524683	0.497440	640616.364639	1.000963	-10.797864	-11.173115
107.613159	169.403230	-69.241529	-11.729739	1.508009	0.510923	640616.364639	1.000963	-11.218815	-11.178744
110.750252	175.677426	-69.241529	-12.164174	1.492592	0.524429	640616.364639	1.000963	-11.639744	-11.183949
113.887344	181.951622	-69.241529	-12.598608	1.478301	0.537958	640616.364639	1.000963	-12.060650	-11.188773
117.024437	188.225818	-69.241529	-13.033043	1.465022	0.551510	640616.364639	1.000963	-12.481533	-11.193256
120.161530	194.500014	-69.241529	-13.467478	1.452660	0.565085	640616.364639	1.000963	-12.902394	-11.197430
123.298622	200.774210	-69.241529	-13.901913	1.441130	0.578684	640616.364639	1.000963	-13.323230	-11.201322
126.435715	207.048406	-69.241529	-14.336348	1.430362	0.592308	640616.364639	1.000963	-13.744040	-11.204957
129.572815	213.322602	-69.241529	-14.770783	1.420288	0.605959	640616.364639	1.000963	-14.164824	-11.208358
132.709915	219.596798	-69.241529	-15.205218	1.410846	0.619635	640616.364639	1.000963	-14.585583	-11.211546
135.847015	225.870994	-69.241529	-15.639653	1.401982	0.633334	640616.364639	1.000963	-15.006319	-11.214538
138.984116	232.145190	-69.241529	-16.074088	1.393647	0.647057	640616.364639	1.000963	-15.427031	-11.217352
142.121216	238.419386	-69.241529	-16.508523	1.385798	0.660802	640616.364639	1.000963	-15.847720	-11.220002
145.258316	244.693581	-69.241529	-16.942958	1.378397	0.674570	640616.364639	1.000963	-16.268388	-11.222500
148.395416	250.967777	-69.241529	-17.377393	1.371408	0.688358	640616.364639	1.000963	-16.689034	-11.224860
151.532516	257.241973	-69.241529	-17.811827	1.364799	0.702167	640616.364639	1.000963	-17.109660	-11.227091
154.669617	263.516169	-69.241529	-18.246262	1.358543	0.715996	640616.364639	1.000963	-17.530266	-11.229203
157.806717	269.790365	-69.241529	-18.680697	1.352612	0.729843	640616.364639	1.000963	-17.950854	-11.231205
160.943817	276.064561	-69.241529	-19.115132	1.346984	0.743709	640616.364639	1.000963	-18.371423	-11.233105
164.080917	282.338757	-69.241529	-19.549567	1.341641	0.757595	640616.364639	1.000963	-18.791972	-11.234909
167.218018	288.612953	-69.241529	-19.984002	1.336563	0.771499	640616.364639	1.000963	-19.212503	-11.236623
170.355118	294.887149	-69.241529	-20.418437	1.331732	0.785421	640616.364639	1.000963	-19.633015	-11.238254
173.492218	301.161345	-69.241529	-20.852872	1.327132	0.799362	640616.364639	1.000963	-20.053510	-11.239807
176.629318	307.435541	-69.241529	-21.287307	1.322748	0.813320	640616.364639	1.000963	-20.473987	-11.241287
179.766418	313.709737	-69.241529	-21.721742	1.318567	0.827294	640616.364639	1.000963	-20.894447	-11.242699
182.903519	319.983933	-69.241529	-22.156177	1.314575	0.841286	640616.364639	1.000963	-21.314891	-11.244046
186.040619	326.258129	-69.241529	-22.590612	1.310761	0.855293	640616.364639	1.000963	-21.735319	-11.245334
189.177719	332.532325	-69.241529	-23.025046	1.307113	0.869315	640616.364639	1.000963	-22.155732	-11.246565
192.314819	338.806501	-69.241529	-23.459480	1.303623	0.883352	640616.364639	1.000963	-22.576128	-11.247744
195.451920	345.080676	-69.241529	-23.893914	1.300282	0.897404	640616.364639	1.000963	-22.996509	-11.248872
198.589020	351.354852	-69.241529	-24.328347	1.297080	0.911471	640616.364639	1.000963	-23.416876	-11.249953
201.726120	357.629028	-69.241529	-24.762781	1.294011	0.925552	640616.364639	1.000963	-23.837229	-11.250989
204.863220	363.903204	-69.241529	-25.197214	1.291066	0.939646	640616.364639	1.000963	-24.257568	-11.251983
208.000320	370.177380	-69.241529	-25.631648	1.288239	0.953754	640616.364639	1.000963	-24.677894	-11.252938
211.137421	376.451555	-69.241529	-26.066081	1.285523	0.967874	640616.364639	1.000963	-25.098207	-11.253854
214.274521	382.725731	-69.241529	-26.500515	1.282912	0.982007	640616.364639	1.000963	-25.518508	-11.254736
